,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9,Exchange
590,SYF,Synchrony Financial,37.19,29104580451.11,,2014.0,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/syf,,NYSE
591,SYT,Syngenta AG,92.38,42596644792.9,,,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/syt,,NYSE
592,SYY,Sysco Corporation,60.95,31758382704.0,,,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/syy,,NYSE
593,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,39.5,204850002000.0,,1997.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsm,,NYSE
594,TAL,TAL Education Group,29.64,14635012432.56,,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tal,,NYSE
595,TPR,"Tapestry, Inc.",42.83,12179791400.71,,,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tpr,,NYSE
596,TGT,Target Corporation,62.61,34033083553.89,,,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tgt,,NYSE
597,TTM,Tata Motors Ltd,31.36,21298775684.48,,,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/ttm,,NYSE
598,TEL,TE Connectivity Ltd.,96.22,33834531768.88,,,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tel,,NYSE
599,FTI,TechnipFMC plc,27.43,12775746575.67,,,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/fti,,NYSE
600,TECK,Teck Resources Ltd,23.82,13589106267.54,,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/teck,,NYSE
601,TI,Telecom Italia S.P.A.,8.52,17949220226.28,,,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ti,,NYSE
602,TFX,Teleflex Incorporated,252.17,11360073659.39,,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tfx,,NYSE
603,VIV,Telefonica Brasil S.A.,15.3,25837014772.8,,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/viv,,NYSE
604,TEF,Telefonica SA,9.66,50155992086.76,,1988.0,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tef,,NYSE
605,TU,TELUS Corporation,37.28,22164246197.28,,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tu,,NYSE
606,TS,Tenaris S.A.,29.95,17678539029.25,,,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/ts,,NYSE
607,TEVA,Teva Pharmaceutical Industries Limited,18.61,18907760000.0,,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/teva,,NYSE
608,TXT,Textron Inc.,55.22,14546071616.56,,,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/txt,,NYSE
609,BX,The Blackstone Group L.P.,31.41,36905617575.27,,2007.0,Finance,Investment Managers,http://www.nasdaq.com/symbol/bx,,NYSE
610,SCHW,The Charles Schwab Corporation,51.28,68744756561.28,,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/schw,,NYSE
611,TRV,"The Travelers Companies, Inc.",134.89,36918836713.64,,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/trv,,NYSE
612,TMO,Thermo Fisher Scientific Inc,192.27,77099377290.39,,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tmo,,NYSE
613,TRI,Thomson Reuters Corp,44.2,31450938916.8,,,Consumer Services,Publishing,http://www.nasdaq.com/symbol/tri,,NYSE
614,TIF,Tiffany & Co.,101.34,12594272628.06,,1987.0,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/tif,,NYSE
615,TWX,Time Warner Inc.,90.25,70268016445.0,,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/twx,,NYSE
616,TJX,"TJX Companies, Inc. (The)",74.17,46897876795.85,,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tjx,,NYSE
617,TMK,Torchmark Corporation,89.61,10345190615.52,,,Finance,Life Insurance,http://www.nasdaq.com/symbol/tmk,,NYSE
618,TD,Toronto Dominion Bank (The),55.79,102791377979.78,,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/td,,NYSE
619,TOT,Total S.A.,54.37,142806724913.89,,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tot,,NYSE
620,TSS,"Total System Services, Inc.",77.81,14305073755.72,,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/tss,,NYSE
621,TM,Toyota Motor Corp Ltd Ord,124.34,182455571513.36,,,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tm,,NYSE
622,TRP,TransCanada Corporation,47.87,42008405288.31,,,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trp,,NYSE
623,TDG,Transdigm Group Incorporated,276.55,14369455588.1,,2006.0,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/tdg,,NYSE
624,TRU,TransUnion,55.46,10115256060.82,,2015.0,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tru,,NYSE
625,TWTR,"Twitter, Inc.",22.23,16512301127.79,,2013.0,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/twtr,,NYSE
626,TSN,"Tyson Foods, Inc.",81.28,29888197475.2,,,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsn,,NYSE
627,USB,U.S. Bancorp,54.5,90442268547.0,,,Finance,Major Banks,http://www.nasdaq.com/symbol/usb,,NYSE
628,UBS,UBS AG,18.11,67344870863.01,,2014.0,Finance,Major Banks,http://www.nasdaq.com/symbol/ubs,,NYSE
629,UGP,Ultrapar Participacoes S.A.,21.88,12174143500.48,,,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ugp,,NYSE
630,UN,Unilever NV,57.1,164637767967.2,,,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/un,,NYSE
631,UL,Unilever PLC,55.96,68929685964.68,,,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ul,,NYSE
632,UNP,Union Pacific Corporation,130.6,102804247239.0,,,Transportation,Railroads,http://www.nasdaq.com/symbol/unp,,NYSE
633,UAL,"United Continental Holdings, Inc.",63.76,18889055255.6,,,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/ual,,NYSE
634,UDR,"United Dominion Realty Trust, Inc.",39.36,10538878049.28,,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/udr,,NYSE
635,UPS,"United Parcel Service, Inc.",118.0,101684300834.0,,1999.0,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ups,,NYSE
636,URI,"United Rentals, Inc.",164.29,13894759226.81,,1997.0,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/uri,,NYSE
637,UTX,United Technologies Corporation,126.17,100755566932.57,,,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/utx,,NYSE
638,UNH,UnitedHealth Group Incorporated,221.82,214958541537.18,,,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/unh,,NYSE
639,UHS,"Universal Health Services, Inc.",113.44,10766799696.8,,,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/uhs,,NYSE
640,UNM,Unum Group,54.03,12123742208.52,,,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/unm,,NYSE
641,VFC,V.F. Corporation,74.41,29403042521.93,,,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/vfc,,NYSE
642,VALE,VALE S.A.,11.17,58281176280.36,,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/vale,,NYSE
643,VLO,Valero Energy Corporation,88.19,38590299873.83,,,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vlo,,NYSE
644,VNTV,"Vantiv, Inc.",75.87,13489036021.71,,2012.0,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vntv,,NYSE
645,VAR,"Varian Medical Systems, Inc.",111.87,10249185287.88,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/var,,NYSE
646,VEDL,Vedanta  Limited,18.77,17442933952.43,,2013.0,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vedl,,NYSE
647,VTR,"Ventas, Inc.",64.25,22883527298.25,,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtr,,NYSE
648,VZ,Verizon Communications Inc.,52.67,214864148832.12,,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vz,,NYSE
649,V,Visa Inc.,113.82,258235578935.46,,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/v,,NYSE
650,VMW,"Vmware, Inc.",123.8,49992792200.0,,2007.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vmw,,NYSE
651,VNO,Vornado Realty Trust,77.84,14780092544.56,,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vno,,NYSE
652,VMC,Vulcan Materials Company,120.82,15982611356.88,,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/vmc,,NYSE
653,GWW,"W.W. Grainger, Inc.",229.97,13104423744.36,,,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/gww,,NYSE
654,WMT,"Wal-Mart Stores, Inc.",97.11,287676862123.95,,,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/wmt,,NYSE
655,DIS,Walt Disney Company (The),111.27,168052437826.38,,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/dis,,NYSE
656,WCN,"Waste Connections, Inc.",70.4,18561346848.0,,,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/wcn,,NYSE
657,WM,"Waste Management, Inc.",85.87,37286141573.33,,,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/wm,,NYSE
658,WAT,Waters Corporation,196.56,15633009624.96,,1995.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/wat,,NYSE
659,WEC,"WEC Energy Group, Inc.",68.17,21512786061.54,,,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/wec,,NYSE
660,WFC,Wells Fargo & Company,59.87,294815532951.63,,,Finance,Major Banks,http://www.nasdaq.com/symbol/wfc,,NYSE
661,HCN,Welltower Inc.,66.94,24791686534.9,,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hcn,,NYSE
662,WLK,Westlake Chemical Corporation,100.69,12999828838.43,,2004.0,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wlk,,NYSE
663,WBK,Westpac Banking Corporation,23.99,81234042333.35,,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/wbk,,NYSE
664,WRK,Westrock Company,63.11,16068717119.07,,2015.0,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/wrk,,NYSE
665,WY,Weyerhaeuser Company,35.84,27053086305.28,,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wy,,NYSE
666,WHR,Whirlpool Corporation,164.49,11820709833.63,,,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/whr,,NYSE
667,WMB,"Williams Companies, Inc. (The)",29.73,24579174901.77,,,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wmb,,NYSE
668,WPZ,Williams Partners LP,38.05,37053918462.65,,,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wpz,,NYSE
669,WIT,Wipro Limited,5.33,25806387779.38,,,Technology,EDP Services,http://www.nasdaq.com/symbol/wit,,NYSE
670,WF,Woori Bank,45.38,10184349411.96,,2014.0,Finance,Commercial Banks,http://www.nasdaq.com/symbol/wf,,NYSE
671,WPP,WPP plc,93.22,23676623580.84,,,Technology,Advertising,http://www.nasdaq.com/symbol/wpp,,NYSE
672,WYN,Wyndham Worldwide Corp,112.61,11376565336.84,,,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/wyn,,NYSE
673,XEL,Xcel Energy Inc.,50.78,25784199097.18,,,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/xel,,NYSE
674,XYL,Xylem Inc.,67.57,12135571864.86,,2011.0,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/xyl,,NYSE
675,YUMC,"Yum China Holdings, Inc.",40.54,15578524634.92,,2016.0,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/yumc,,NYSE
676,YUM,"Yum! Brands, Inc.",82.3,27734579370.2,,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/yum,,NYSE
677,ZBH,"Zimmer Biomet Holdings, Inc.",115.24,23332997278.24,,,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/zbh,,NYSE
678,ZTS,Zoetis Inc.,71.96,35065262110.2,,2013.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/zts,,NYSE
679,ZTO,ZTO Express (Cayman) Inc.,14.95,10664189898.05,,2016.0,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/zto,,NYSE
