,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9,Exchange
171,ABEV,Ambev S.A.,6.3,98960148894.6,n/a,2013,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/abev,,NYSE
172,AEE,Ameren Corporation,63.68,15450983936.64,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/aee,,NYSE
173,AEP,"American Electric Power Company, Inc.",77.14,37943923043.18,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/aep,,NYSE
174,AXP,American Express Company,96.6,83848437750.0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/axp,,NYSE
175,AIG,"American International Group, Inc.",60.3,54207250071.3,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/aig,,NYSE
176,AMT,American Tower Corporation (REIT),146.3,61878517808.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/amt,,NYSE
177,AWK,American Water Works,90.35,16116217390.0,n/a,2008,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/awk,,NYSE
178,AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",163.56,24195432599.16,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/amp,,NYSE
179,ABC,AmerisourceBergen Corporation (Holding Co),84.66,18462826437.66,n/a,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/abc,,NYSE
180,APH,Amphenol Corporation,89.77,27410290647.92,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/aph,,NYSE
181,AME,"AMTEK, Inc.",71.68,16566481254.4,n/a,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/ame,,NYSE
182,APC,Anadarko Petroleum Corporation,47.88,26197903829.16,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/apc,,NYSE
183,ANDV,Andeavor,105.15,16403117567.1,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/andv,,NYSE
184,BUD,Anheuser-Busch Inbev SA,115.89,224073315000.0,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/bud,,NYSE
185,NLY,Annaly Capital Management Inc,11.77,13647821427.79,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nly,,NYSE
186,ANTM,"Anthem, Inc.",227.31,58364234028.51,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/antm,,NYSE
187,AON,Aon plc,140.47,35103131604.64,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/aon,,NYSE
188,APA,Apache Corporation,40.74,15519602705.46,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/apa,,NYSE
189,APO,"Apollo Global Management, LLC",30.92,12646221035.56,n/a,2011,Finance,Investment Managers,http://www.nasdaq.com/symbol/apo,,NYSE
190,ARMK,Aramark,42.58,10433750613.7,n/a,2013,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/armk,,NYSE
191,MT,ArcelorMittal,30.4,30995950139.2,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mt,,NYSE
192,ADM,Archer-Daniels-Midland Company,39.77,22241384908.24,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/adm,,NYSE
193,ARNC,Arconic Inc.,24.07,11585472940.39,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/arnc,,NYSE
194,ANET,"Arista Networks, Inc.",234.21,17120901831.24,n/a,2014,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/anet,,NYSE
195,AJG,Arthur J. Gallagher & Co.,66.42,12008669580.0,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/ajg,,NYSE
196,AZN,Astrazeneca PLC,33.32,84362829231.52,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/azn,,NYSE
197,T,AT&T Inc.,36.48,223950720000.0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/t,,NYSE
198,ALV,"Autoliv, Inc.",126.82,11027397595.26,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/alv,,NYSE
199,AZO,"AutoZone, Inc.",688.92,18940146878.4,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/azo,,NYSE
200,AVB,"AvalonBay Communities, Inc.",182.04,25137515126.64,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/avb,,NYSE
201,AGR,"Avangrid, Inc.",52.83,16324748519.76,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/agr,,NYSE
202,BHGE,"Baker Hughes, a GE company",29.98,34335698413.9,n/a,2017,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/bhge,,NYSE
203,BLL,Ball Corporation,39.56,13848201316.2,n/a,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bll,,NYSE
204,BBVA,Banco Bilbao Viscaya Argentaria S.A.,8.63,57543861185.4,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bbva,,NYSE
205,BBD,Banco Bradesco Sa,10.08,61337541988.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbd,,NYSE
206,BCH,Banco De Chile,83.31,13962106265.31,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bch,,NYSE
207,BSBR,Banco Santander Brasil SA,9.03,67678540650.0,n/a,2009,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsbr,,NYSE
208,BSAC,Banco Santander Chile,28.03,13205362307.48,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsac,,NYSE
209,SAN,"Banco Santander, S.A.",6.73,108596313606.86,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/san,,NYSE
210,BAC,Bank of America Corporation,28.28,294977754729.0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac,,NYSE
211,BK,Bank Of New York Mellon Corporation (The),54.41,55717056226.73,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bk,,NYSE
212,BNS,Bank of Nova Scotia (The),63.58,76206528570.92,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bns,,NYSE
213,ABX,Barrick Gold Corporation,14.03,16362674758.41,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/abx,,NYSE
214,BAX,Baxter International Inc.,65.18,35512144741.14,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bax,,NYSE
215,BBT,BB&T Corporation,49.12,38751802074.24,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbt,,NYSE
216,BCE,"BCE, Inc.",47.99,43212613448.26,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/bce,,NYSE
217,BDX,"Becton, Dickinson and Company",226.88,51723723056.64,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bdx,,NYSE
218,BBY,"Best Buy Co., Inc.",58.83,17601028370.76,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/bby,,NYSE
219,BHP,BHP Billiton Limited,41.44,110308367288.0,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/bhp,,NYSE
220,BBL,BHP Billiton plc,36.32,96679534264.0,n/a,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/bbl,,NYSE
221,BLK,"BlackRock, Inc.",500.82,80297552872.02,n/a,1999,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/blk,,NYSE
222,BA,Boeing Company (The),269.3,160389296243.9,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/ba,,NYSE
223,BWA,BorgWarner Inc.,54.86,11566600055.14,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/bwa,,NYSE
224,BXP,"Boston Properties, Inc.",125.05,19297999363.3,n/a,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bxp,,NYSE
225,BSX,Boston Scientific Corporation,25.95,35634423666.15,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bsx,,NYSE
226,BP,BP p.l.c.,39.71,131076761164.03,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/bp,,NYSE
227,BAK,Braskem S.A.,28.24,11236889161.6,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bak,,NYSE
228,BMY,Bristol-Myers Squibb Company,62.9,102948410878.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bmy,,NYSE
229,BTI,British American Tobacco p.l.c.,64.77,148557083104.95,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/bti,,NYSE
230,BR,"Broadridge Financial Solutions, Inc.",89.12,10387158532.64,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/br,,NYSE
231,BAM,Brookfield Asset Management Inc,41.37,40921035384.6,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/bam,,NYSE
232,BIP,Brookfield Infrastructure Partners LP,43.77,12101274946.14,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/bip,,NYSE
233,BT,BT Group plc,17.29,34295674318.36,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/bt,,NYSE
234,BCR,"C.R. Bard, Inc.",336.81,24550879813.32,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bcr,,NYSE
235,COG,Cabot Oil & Gas Corporation,29.17,13491370436.38,n/a,1990,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cog,,NYSE
236,CPB,Campbell Soup Company,48.99,14722891263.99,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/cpb,,NYSE
237,CM,Canadian Imperial Bank of Commerce,89.28,39250524502.08,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/cm,,NYSE
238,CNI,Canadian National Railway Company,76.36,57071316854.28,n/a,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/cni,,NYSE
239,CNQ,Canadian Natural Resources Limited,33.27,40485034072.74,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cnq,,NYSE
240,CP,Canadian Pacific Railway Limited,173.29,25125393867.47,n/a,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/cp,,NYSE
241,CAJ,"Canon, Inc.",38.31,51096478305.84,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/caj,,NYSE
242,COF,Capital One Financial Corporation,90.97,44097178236.54,n/a,1994,Finance,Major Banks,http://www.nasdaq.com/symbol/cof,,NYSE
243,CAH,"Cardinal Health, Inc.",59.11,18596221219.51,n/a,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/cah,,NYSE
244,KMX,CarMax Inc,68.5,12489608356.5,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/kmx,,NYSE
245,CCL,Carnival Corporation,65.7,47113820772.3,n/a,1987,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/ccl,,NYSE
246,CAT,"Caterpillar, Inc.",138.06,82136530330.92,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/cat,,NYSE
247,CBG,"CBRE Group, Inc.",42.99,14593348342.62,n/a,2004,Finance,Real Estate,http://www.nasdaq.com/symbol/cbg,,NYSE
248,CBS,CBS Corporation,56.54,21616600203.88,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/cbs,,NYSE
249,CE,Celanese Corporation,106.88,14496816508.16,n/a,2005,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ce,,NYSE
250,CX,Cemex S.A.B. de C.V.,7.78,11331634363.94,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cx,,NYSE
251,CVE,Cenovus Energy Inc,9.2,11304016365.2,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cve,,NYSE
252,CNC,Centene Corporation,99.01,17085812234.31,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/cnc,,NYSE
253,CNP,"CenterPoint Energy, Inc.",29.67,12788764212.03,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/cnp,,NYSE
254,CTL,"CenturyLink, Inc.",14.54,15543308461.82,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctl,,NYSE
255,GIB,"CGI Group, Inc.",52.89,13453544147.1,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/gib,,NYSE
256,CVX,Chevron Corporation,117.18,222568636883.04,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cvx,,NYSE
257,LFC,China Life Insurance Company Limited,16.7,94404114700.0,n/a,2003,Finance,Life Insurance,http://www.nasdaq.com/symbol/lfc,,NYSE
258,CHL,China Mobile (Hong Kong) Ltd.,51.02,208931827460.58,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/chl,,NYSE
259,SNP,China Petroleum & Chemical Corporation,71.49,86553807743.04,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/snp,,NYSE
260,CHA,China Telecom Corp Ltd,48.23,39033503600.0,n/a,2002,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cha,,NYSE
261,CHU,China Unicom (Hong Kong) Ltd,14.61,34986685457.88,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/chu,,NYSE
262,CB,Chubb Limited,152.64,70858843943.04,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cb,,NYSE
263,CHT,"Chunghwa Telecom Co., Ltd.",34.54,26794221938.0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cht,,NYSE
264,CHD,"Church & Dwight Company, Inc.",46.79,11694006752.18,n/a,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/chd,,NYSE
265,CI,Cigna Corporation,205.83,50747325985.98,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/ci,,NYSE
266,XEC,Cimarex Energy Co,114.23,10881652721.23,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/xec,,NYSE
267,CFG,"Citizens Financial Group, Inc.",40.67,20009290360.01,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/cfg,,NYSE
268,CLX,Clorox Company (The),139.22,17950825070.22,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/clx,,NYSE
269,CMS,CMS Energy Corporation,49.61,13972182079.57,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/cms,,NYSE
270,CNA,CNA Financial Corporation,54.5,14779139415.0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cna,,NYSE
271,CNHI,CNH Industrial N.V.,12.84,17509606298.52,n/a,2013,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/cnhi,,NYSE
272,KOF,Coca Cola Femsa S.A.B. de C.V.,68.85,14464008000.0,n/a,1993,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/kof,,NYSE
273,KO,Coca-Cola Company (The),45.5,193860362878.0,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/ko,,NYSE
274,CCE,Coca-Cola European Partners plc,38.33,18562077954.23,n/a,2016,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/cce,,NYSE
275,CL,Colgate-Palmolive Company,72.01,63232357108.23,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/cl,,NYSE
276,CMA,Comerica Incorporated,83.49,14520166522.62,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cma,,NYSE
277,CAG,"ConAgra Brands, Inc.",37.2,15196130510.4,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/cag,,NYSE
278,CXO,Concho Resources Inc.,137.51,20447191360.32,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cxo,,NYSE
279,COP,ConocoPhillips,50.73,60648517751.52,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cop,,NYSE
280,ED,Consolidated Edison Inc,88.4,27410081654.8,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ed,,NYSE
281,STZ,Constellation Brands Inc,214.36,41930692507.44,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/stz,,NYSE
282,CLR,"Continental Resources, Inc.",46.05,17278370029.2,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/clr,,NYSE
283,COO,"Cooper Companies, Inc. (The)",242.59,11874596131.6,n/a,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/coo,,NYSE
284,GLW,Corning Incorporated,32.48,28226985521.28,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/glw,,NYSE
285,COTY,Coty Inc.,17.09,12808810794.58,n/a,2013,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/coty,,NYSE
286,BAP,Credicorp Ltd.,213.61,20160939020.0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bap,,NYSE
287,CS,Credit Suisse Group,16.65,42541782383.25,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cs,,NYSE
288,CRH,CRH PLC,35.25,29487926817.75,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/crh,,NYSE
289,CCI,Crown Castle International Corporation,112.86,45852206770.26,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cci,,NYSE
290,CMI,Cummins Inc.,164.52,27304977706.56,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cmi,,NYSE
291,CVS,CVS Health Corporation,73.4,74353643995.0,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/cvs,,NYSE
292,DHI,"D.R. Horton, Inc.",50.66,18999416417.14,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/dhi,,NYSE
293,DHR,Danaher Corporation,93.94,65345157842.58,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dhr,,NYSE
294,DRI,"Darden Restaurants, Inc.",84.81,10488729689.46,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dri,,NYSE
295,DVA,DaVita Inc.,60.64,11115312000.0,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/dva,,NYSE
296,DE,Deere & Company,148.44,47767992000.0,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/de,,NYSE
297,DVMT,Dell Technologies Inc.,77.99,15842933054.3,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/dvmt,,NYSE
298,DLPH,Delphi Automotive plc,102.05,27128950977.7,n/a,2011,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dlph,,NYSE
299,DAL,"Delta Air Lines, Inc.",52.1,37145900541.9,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/dal,,NYSE
300,DB,Deutsche Bank AG,19.0,39257800000.0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/db,,NYSE
301,DVN,Devon Energy Corporation,37.1,19496050000.0,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dvn,,NYSE
302,DEO,Diageo plc,139.14,86926427537.58,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/deo,,NYSE
303,DLR,"Digital Realty Trust, Inc.",116.99,24034726264.3,n/a,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dlr,,NYSE
304,DFS,Discover Financial Services,69.01,25076897207.29,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/dfs,,NYSE
305,DG,Dollar General Corporation,88.68,24232608563.4,n/a,2009,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dg,,NYSE
306,D,"Dominion Energy, Inc.",84.0,54056500596.0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/d,,NYSE
307,DOV,Dover Corporation,95.86,14934133887.4,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dov,,NYSE
308,DWDP,DowDuPont Inc.,71.78,167964500934.58,n/a,2017,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dwdp,,NYSE
309,DPS,"Dr Pepper Snapple Group, Inc",89.46,16151238564.3,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/dps,,NYSE
310,DTE,DTE Energy Company,114.56,20550951164.16,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dte,,NYSE
311,DUK,Duke Energy Corporation,89.0,62297829646.0,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/duk,,NYSE
312,DRE,Duke Realty Corporation,28.65,10203435352.5,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dre,,NYSE
313,DXC,DXC Technology Company,95.52,27248870522.4,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/dxc,,NYSE
314,EMN,Eastman Chemical Company,91.41,13138761412.59,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/emn,,NYSE
315,ETN,"Eaton Corporation, PLC",76.84,33855704000.0,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/etn,,NYSE
316,ECL,Ecolab Inc.,135.0,39003431175.0,n/a,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ecl,,NYSE
317,EC,Ecopetrol S.A.,11.74,24135499777.16,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ec,,NYSE
318,EIX,Edison International,81.41,26524290280.46,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eix,,NYSE
319,EW,Edwards Lifesciences Corporation,116.37,24626206715.67,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ew,,NYSE
